age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
40,73855.24,817,252455.22,3,12.7,6422.27,98,approved
55,78574.65,476,108131.33,0,18.0,6582.19,35,approved
48,88927.6,836,316361.91,3,12.8,7659.34,85,approved
59,151752.74,730,488437.77,2,21.4,12252.35,75,approved
26,75180.87,760,155155.03,4,7.9,6358.92,88,approved
57,80686.79,785,304383.38,1,28.0,6790.55,88,approved
54,195277.45,644,573939.43,2,26.5,15717.28,64,approved
34,83119.7,779,449316.06,2,12.6,6970.51,97,approved
60,191202.59,752,530372.29,1,18.1,15815.68,88,approved
40,71985.03,817,126133.82,0,10.0,5817.94,100,approved
22,71072.8,697,217174.48,1,2.2,5719.04,72,approved
57,54501.55,636,92873.85,0,30.7,4392.43,57,approved
39,66495.49,338,239481.95,0,15.0,5698.35,13,rejected
39,65143.14,789,154209.65,5,9.2,5392.83,88,approved
65,68030.45,687,250743.93,0,36.3,5527.66,63,approved
29,32723.62,693,73271.27,1,8.3,2752.11,94,approved
33,51856.57,703,173896.58,1,6.9,4411.04,69,approved
38,175460.18,659,279003.67,4,12.3,15121.19,65,approved
44,55893.95,834,228616.45,1,14.8,4586.24,99,approved
56,93346.88,806,317610.82,4,16.2,7647.52,93,approved
46,95007.02,842,374808.52,5,18.2,7791.8,91,approved
62,169386.79,826,366450.53,1,25.3,14397.99,100,approved
60,96300.5,817,331984.95,2,18.2,7637.35,98,approved
46,192184.36,780,914141.23,3,15.7,16023.9,80,approved
53,85265.97,846,169291.11,1,29.4,7438.29,95,approved
30,60795.55,801,163436.81,1,4.5,5294.07,94,approved
29,83085.85,767,191054.93,2,7.4,6927.02,87,approved
47,54620.87,743,182094.75,1,16.7,4525.75,75,manual_review
38,46496.97,583,90500.91,2,10.8,3797.49,70,manual_review
32,25628.66,691,84005.38,2,2.1,2099.99,58,approved
61,135792.88,730,502599.62,4,34.9,11341.58,74,approved
49,56303.89,781,311290.18,1,9.4,4522.36,83,manual_review
45,49858.65,807,129317.47,2,13.2,4176.05,89,approved
59,187939.77,844,741895.76,2,8.7,15552.3,99,approved
41,52810.55,622,130672.1,2,21.0,4439.23,66,approved
38,64625.68,726,125551.61,0,9.5,5303.08,91,approved
42,156796.17,734,430268.0,1,17.7,12453.59,74,approved
54,90764.79,790,225007.74,1,18.1,7874.85,86,approved
25,32991.54,640,59190.69,1,4.7,2758.76,85,approved
24,49454.71,698,101139.0,3,5.0,3923.74,58,approved
24,54254.02,741,64063.52,4,5.7,4556.21,66,approved
42,67493.79,618,132809.33,0,10.9,5347.25,66,manual_review
58,84481.4,766,354677.39,0,17.4,7201.57,63,approved
56,106879.25,680,293138.26,2,17.2,8625.96,67,approved
42,78427.99,670,132057.61,1,2.0,6487.59,72,approved
33,173222.85,827,996316.69,4,5.2,13725.36,81,approved
47,80708.26,701,192219.16,1,18.4,6887.36,77,approved
25,43469.81,582,54418.09,0,3.7,3675.0,61,manual_review
49,187123.06,599,386669.13,0,14.4,15537.18,53,approved
50,162963.47,836,769813.28,3,16.0,13786.84,73,approved
29,44385.0,718,108940.91,1,3.2,3863.28,63,approved
34,48170.15,675,121105.05,3,5.9,3962.96,54,approved
53,110068.42,737,280983.21,1,19.6,9140.1,90,approved
38,152113.99,813,492332.74,1,10.9,12956.68,84,approved
48,89186.38,615,236810.33,0,9.9,7298.82,70,approved
40,83220.36,683,330878.92,0,9.1,6762.59,68,approved
42,158724.37,802,597789.04,1,15.7,13736.76,100,approved
42,82474.12,765,226437.96,2,14.8,6774.49,68,approved
22,32707.81,755,60753.59,0,2.0,2789.67,79,approved
27,35138.52,684,58170.58,1,7.7,3044.97,76,approved
27,53580.8,769,196959.2,0,5.5,4591.52,92,approved
64,166016.22,767,433957.31,3,19.5,14047.26,78,approved
30,77553.08,506,65820.67,1,7.8,6616.12,39,approved
65,119115.07,843,635019.49,0,28.2,9714.46,87,approved
32,55456.77,727,127971.92,3,6.9,4394.06,62,approved
30,140111.85,738,270457.45,1,7.7,11705.75,65,approved
62,76907.22,744,158144.13,2,34.8,6299.71,74,approved
23,34445.17,610,67936.44,1,3.4,2938.15,64,approved
39,185619.6,838,518153.28,1,18.9,15614.3,100,approved
35,164688.48,750,453651.48,2,15.4,14123.58,77,approved
53,103165.01,697,296511.44,0,30.3,8747.79,80,approved
30,105215.41,735,302109.03,2,9.8,8659.57,81,approved
44,74616.08,591,246623.47,3,9.6,6524.35,27,approved
51,45030.23,655,135107.2,2,21.4,3760.06,61,approved
39,67097.87,509,95264.87,0,10.7,5448.93,44,approved
56,59774.95,832,185862.53,2,18.8,5119.05,94,approved
33,69923.22,702,192642.06,0,6.2,5653.68,69,approved
54,71559.94,775,383507.26,2,15.7,5846.24,78,approved
49,66101.33,680,185336.07,0,9.0,5356.42,47,approved
37,60377.39,522,95769.74,1,8.9,4783.83,51,approved
60,148480.62,821,433335.31,1,31.2,11793.85,74,approved
39,45785.25,844,193560.94,1,8.0,3861.41,99,approved
57,68756.05,797,255452.67,2,26.4,5644.24,95,approved
56,146838.99,845,382412.5,2,13.2,11934.02,96,approved
38,96543.14,722,151055.86,2,14.0,8301.21,80,approved
22,48350.98,737,179794.07,3,1.4,4066.94,69,approved
59,194946.08,849,413213.74,2,15.1,16853.62,100,approved
57,166885.29,835,631753.44,3,30.3,14111.87,82,approved
45,95827.72,817,240735.37,1,14.5,8073.1,100,approved
26,28424.82,581,72238.03,0,4.5,2480.44,51,approved
64,45190.62,772,120220.52,3,31.8,3745.66,79,approved
65,54519.86,768,153473.83,1,28.5,4481.34,86,approved
35,51947.71,716,109248.94,3,10.1,4478.68,75,approved
43,63260.18,680,193476.61,1,4.4,5455.69,66,manual_review
62,189541.22,695,759637.1,1,21.3,15841.14,70,approved
39,159945.9,752,531591.57,1,21.0,13303.98,86,approved
38,152493.38,779,579592.8,2,9.3,13146.18,85,approved
58,137181.47,767,534452.82,1,28.6,11547.94,100,approved
41,121092.78,584,468826.24,2,11.7,10452.42,46,approved
63,55755.64,768,117680.31,4,29.6,4754.56,71,approved
47,113498.45,802,290593.93,1,27.4,9452.67,100,approved
37,62012.6,507,143069.42,0,9.2,5152.42,28,manual_review
26,42436.51,728,98194.59,1,5.3,3671.09,80,approved
45,61189.14,718,103427.86,0,22.9,5351.74,90,approved
62,106475.95,725,230756.91,2,39.2,9208.57,75,approved
46,176372.14,775,296366.84,3,28.0,14047.37,75,approved
31,73386.87,728,171881.06,2,7.2,6089.39,68,approved
63,74609.19,771,183229.83,0,19.2,6018.8,66,approved
48,152133.09,774,351252.55,4,10.3,12391.61,65,approved
48,184488.98,681,355344.22,0,17.9,15426.13,56,approved
53,80707.05,678,149299.18,4,15.4,6429.69,60,approved
51,167999.14,762,351509.06,1,25.0,14124.0,75,approved
48,129924.92,847,322402.76,2,19.3,10902.82,93,approved
23,56638.46,757,117003.94,0,3.7,4526.64,86,approved
62,139719.08,783,225468.22,2,31.0,11082.08,72,approved
33,73596.12,699,126941.76,1,10.3,5909.35,73,approved
64,198380.04,800,919897.39,1,38.1,15885.21,74,approved
29,26751.41,494,57702.03,1,7.5,2274.5,35,manual_review
22,31741.72,683,99093.36,4,2.5,2578.62,89,approved
62,116379.87,804,359927.62,1,27.2,9947.41,91,approved
54,143360.79,821,701242.18,2,32.4,11710.25,64,approved
30,83101.82,601,325057.2,2,8.4,6819.55,54,approved
41,169928.7,672,644672.68,2,15.9,13671.35,55,approved
22,33592.94,461,49864.18,2,0.8,2699.86,34,manual_review
29,28089.07,684,91610.95,4,3.7,2243.65,66,manual_review
40,183230.31,827,475808.41,5,21.8,15211.44,90,approved
63,64265.31,681,216985.04,3,26.8,5216.91,52,approved
24,81001.13,793,202699.73,1,4.4,6912.61,78,approved
37,50261.25,742,293281.41,0,5.8,4292.53,97,manual_review
55,94331.31,727,464289.01,2,30.8,8025.0,76,approved
37,150279.55,754,311129.05,1,15.3,13099.36,84,approved
44,81972.83,749,273604.85,1,21.2,6657.94,79,approved
28,31262.59,586,90812.54,1,7.2,2526.02,59,manual_review
54,54050.38,689,83577.26,0,13.6,4565.78,74,approved
26,81054.68,721,247327.66,0,6.0,6844.72,80,approved
25,42387.3,682,134006.88,2,5.9,3411.47,65,approved
51,147510.68,798,529249.16,1,20.1,12773.22,93,approved
41,42257.53,776,117395.22,2,12.2,3376.21,90,approved
59,81798.56,783,284060.69,0,37.7,6799.62,78,approved
39,48767.25,716,124133.17,3,11.0,3917.76,64,manual_review
25,43544.18,675,68692.84,1,3.9,3578.0,69,manual_review
57,139023.61,844,465728.26,1,31.5,11172.55,99,approved
55,63695.34,812,253345.4,1,37.0,5422.21,91,approved
56,66524.66,706,210353.66,2,21.8,5611.68,76,approved
43,56471.14,741,201759.69,3,14.1,4677.22,89,approved
23,33701.72,710,55530.73,2,2.6,2773.11,78,approved
56,198599.15,731,915890.17,0,14.2,16428.63,71,approved
39,64518.14,650,239218.77,0,12.6,5393.79,62,manual_review
29,65840.98,718,217113.57,2,3.1,5652.1,87,approved
30,163509.6,757,380519.06,3,6.7,14150.33,81,approved
32,34539.97,699,91766.9,1,10.4,3002.63,63,manual_review
56,164584.99,825,461207.23,0,22.1,13838.85,98,approved
51,115860.99,774,296183.99,2,16.6,9499.8,86,approved
65,73051.11,772,221821.85,1,26.0,6025.7,73,approved
57,84371.39,673,182866.25,0,33.0,7295.43,80,approved
54,147978.51,750,595723.14,4,13.1,12353.98,79,approved
38,55819.82,778,171854.49,2,11.1,4788.02,91,approved
51,170844.91,754,451391.24,0,26.7,14101.63,73,approved
22,74425.89,751,141198.35,2,2.7,6095.07,95,approved
26,75365.56,724,155099.93,2,6.1,6079.03,80,approved
42,170491.79,787,411206.13,1,17.5,14496.45,100,approved
57,141471.12,690,267781.79,2,23.2,12286.54,63,approved
29,55424.2,772,342273.78,0,11.0,4568.29,90,approved
56,161508.68,834,841342.95,3,11.2,12924.71,81,approved
32,42261.96,495,105989.23,2,11.6,3689.99,42,manual_review
22,33831.31,301,61942.59,3,2.9,2779.42,4,rejected
62,187761.34,782,657270.31,0,16.7,15629.62,100,approved
34,35524.12,761,132621.16,2,9.7,3040.51,89,approved
43,74127.33,812,214843.54,1,4.4,6311.03,100,approved
44,82387.93,832,254131.52,2,17.7,7043.96,93,approved
50,58372.04,680,227797.47,0,21.9,4916.9,77,manual_review
40,101023.33,690,117263.88,1,14.0,8700.57,73,approved
62,82490.52,709,141002.79,2,32.8,6922.92,74,approved
47,83810.97,737,188968.82,0,16.7,6956.37,75,approved
52,156989.41,686,314298.5,2,25.2,13213.35,63,approved
35,29696.04,733,102040.89,2,13.5,2355.65,64,approved
26,32859.45,307,40533.2,0,4.2,2872.08,0,rejected
23,41193.65,779,171113.41,4,3.8,3407.68,77,manual_review
33,90437.64,770,151864.7,1,6.8,7280.31,92,approved
34,131258.68,808,505499.95,1,10.9,11123.58,100,approved
64,175060.12,746,339883.67,2,23.1,14458.88,84,approved
56,53455.75,845,172977.68,1,19.7,4284.66,92,approved
60,66004.04,766,157436.79,0,30.6,5713.57,95,approved
45,159987.74,762,602664.69,3,18.4,12858.78,70,approved
55,107390.6,690,258639.89,0,12.1,8705.23,65,approved
39,67947.81,472,185171.67,1,21.0,5678.42,25,approved
47,171981.39,615,659555.52,3,11.3,13857.04,41,manual_review
51,154160.12,681,236135.69,1,14.2,12287.78,45,approved
23,37212.81,688,85107.84,2,2.3,3085.77,80,manual_review
59,123870.2,748,313159.47,1,21.6,10504.84,83,approved
35,42845.6,771,213772.55,2,10.8,3454.69,98,approved
26,58734.7,637,202049.24,2,3.6,4986.63,59,manual_review
51,172175.73,847,660951.06,4,20.9,14888.21,90,approved
39,89635.05,771,298630.07,1,12.4,7567.08,77,approved
49,143633.41,737,313516.68,1,22.6,12404.32,77,approved
34,65792.26,643,96268.67,2,4.9,5699.2,61,approved
59,65520.68,686,281321.65,0,19.5,5711.01,64,approved
53,146971.04,767,471487.56,1,24.5,11750.85,72,approved
56,46458.9,733,146435.62,2,16.3,3915.9,68,approved
33,51724.83,758,181983.34,3,10.6,4362.07,87,approved
26,40740.57,697,121772.41,1,5.0,3562.17,79,approved
42,73371.48,642,146792.88,3,11.2,6320.49,64,approved
64,160471.71,655,373011.14,0,32.0,13570.3,46,approved
48,62875.29,695,118889.75,0,21.0,5144.15,59,approved
35,30893.89,727,128825.51,1,10.3,2651.83,87,approved
37,62665.43,672,126742.61,0,8.2,5125.3,63,approved
58,86175.35,797,278871.74,0,17.0,6948.2,83,approved
38,50113.16,581,77270.05,1,7.7,4174.98,33,manual_review
54,124123.23,621,296474.89,3,11.8,10733.19,54,approved
33,45954.73,838,98148.77,1,11.2,3971.66,97,approved
34,189079.03,793,380505.86,3,12.9,15659.82,68,approved
38,123252.58,829,238591.97,1,15.5,10126.72,100,approved
37,60230.91,610,112791.71,3,8.2,4890.41,57,approved
54,196312.22,746,577539.64,0,11.2,17033.17,77,approved
36,62963.05,622,102701.05,3,16.4,5196.85,54,manual_review
40,72410.09,840,284059.22,2,11.6,6123.3,100,approved
52,50198.77,818,151421.61,2,16.2,4348.09,100,approved
61,145719.69,775,471317.54,3,13.5,12704.69,87,approved
57,46847.07,718,88508.51,0,21.2,3884.21,59,approved
42,54168.87,779,159124.51,2,8.5,4706.52,78,approved
36,157003.01,839,560732.12,1,14.1,13324.86,98,approved
28,31474.01,431,60152.81,0,5.8,2507.95,0,rejected
50,67123.33,825,214010.92,2,10.0,5624.76,97,approved
55,69467.41,800,201324.64,4,25.0,5607.03,76,approved
31,58542.64,700,150859.4,1,5.2,4926.81,66,approved
28,35822.6,817,159070.11,1,5.4,2888.06,82,manual_review
64,80669.23,675,208139.57,4,39.1,6702.56,69,approved
57,67607.53,845,204728.99,2,27.5,5915.46,100,approved
50,76655.03,594,118969.94,2,27.9,6344.71,61,approved
53,178764.55,660,503592.43,0,26.5,14876.87,46,approved
54,129773.22,829,537167.16,2,28.9,10920.64,87,approved
60,59201.56,772,247012.02,1,27.0,4927.59,84,approved
63,77395.14,673,146986.5,2,25.5,6463.99,57,approved
45,128718.86,798,480665.12,2,20.6,10668.88,100,approved
42,84487.73,713,158297.24,1,14.8,6966.44,85,approved
33,45557.78,597,160135.71,2,4.2,3881.88,57,approved
45,167487.74,717,295982.29,3,22.2,14135.76,64,approved
46,52810.82,729,129157.89,0,25.9,4321.3,84,approved
22,36996.63,484,97896.75,1,2.4,3218.36,36,manual_review
56,58043.54,666,301963.97,2,28.4,4648.8,81,approved
60,137731.65,820,675515.74,4,27.0,11768.9,94,approved
63,155159.76,826,548348.11,4,20.1,13461.08,86,approved
32,42132.52,673,120849.91,2,11.6,3654.62,69,manual_review
54,107477.04,812,355787.71,1,25.1,8916.57,87,approved
53,121210.91,842,469157.82,0,18.9,9718.26,82,approved
30,81135.83,838,320443.74,1,6.9,6597.87,100,approved
47,50237.81,795,274643.01,4,27.6,4357.92,76,approved
35,74086.54,617,66551.99,1,9.2,6018.8,55,manual_review
58,155829.28,755,439471.65,0,21.1,13489.38,98,approved
23,29573.49,621,47558.85,2,4.1,2346.98,51,manual_review
57,94961.74,675,474152.63,0,20.5,7644.67,72,manual_review
62,52483.55,613,149387.59,2,22.7,4466.26,51,approved
22,25008.58,598,60957.16,1,2.8,2025.85,52,approved
50,52595.03,729,114054.48,1,25.1,4238.14,78,approved
58,171163.64,785,589296.2,0,30.8,14333.56,85,approved
38,40399.14,650,124637.77,0,14.8,3249.13,69,manual_review
37,47657.84,758,154180.12,0,9.1,4026.73,88,approved
30,81637.1,683,145897.76,3,11.2,6767.79,59,approved
32,94890.65,768,442346.21,4,9.8,8221.91,81,approved
35,38159.15,790,92199.89,0,11.6,3322.27,89,approved
60,46265.88,661,236867.35,0,21.7,3944.18,57,approved
65,186151.83,746,751219.53,3,24.7,16100.28,60,manual_review
48,78613.88,694,240294.86,3,21.0,6620.56,73,approved
65,52656.43,752,251455.63,4,25.7,4347.67,78,approved
58,83720.43,747,342406.17,5,23.6,6886.19,78,approved
35,54214.44,781,236557.82,2,7.3,4305.59,78,approved
42,157422.2,812,767217.25,0,18.3,12486.25,96,approved
62,62040.47,755,283646.09,1,24.5,4995.8,99,approved
27,33825.31,581,97369.74,1,6.0,2911.54,49,approved
58,58605.45,610,102131.1,0,20.4,4955.25,59,manual_review
38,34209.31,666,111308.28,1,13.3,2753.81,60,approved
29,50785.06,586,59544.31,2,1.9,4123.75,47,manual_review
23,40660.52,782,197854.32,1,3.4,3277.41,87,manual_review
45,77436.89,672,108367.9,0,15.5,6501.22,66,approved
29,33168.23,700,99846.85,4,4.6,2789.19,52,manual_review
48,78361.92,748,146775.47,0,13.2,6405.85,80,approved
41,77380.17,619,234390.22,0,21.0,6670.12,58,approved
26,30869.72,810,75993.6,0,8.0,2449.7,87,approved
50,83628.48,672,190480.64,0,19.3,6677.61,58,approved
45,89435.75,761,171912.05,1,18.9,7795.88,95,approved
38,54806.55,788,95412.09,1,6.3,4644.54,87,approved
59,59725.6,702,115975.43,0,40.0,5022.56,82,approved
44,58790.71,704,109598.59,1,11.5,4964.1,90,approved
52,70398.21,699,303619.89,3,15.7,5861.57,75,approved
46,81532.42,777,197900.42,5,12.3,6594.08,65,approved
56,67904.39,834,305831.82,3,20.8,5937.21,77,approved
36,156150.59,656,410383.38,1,16.7,13183.33,56,approved
51,127913.6,824,522223.45,3,16.5,10469.77,100,approved
55,80356.43,741,263855.21,2,5.7,6597.06,89,approved
64,80183.88,818,184889.14,2,19.7,6531.9,90,approved
39,184190.55,705,366959.89,0,21.0,15058.51,74,approved
52,82196.08,784,314198.1,2,34.0,6964.18,87,approved
38,46902.65,597,129684.56,1,14.5,4052.2,56,approved
47,73706.44,754,173529.87,1,21.0,6003.14,83,approved
63,83699.32,755,129317.55,3,16.2,6669.83,87,approved
64,184058.83,842,495279.54,0,17.7,15559.7,100,approved
51,180778.51,723,664642.59,0,14.4,15726.8,74,approved
46,87113.16,794,134037.23,3,18.3,7030.74,82,approved
61,119391.86,724,229145.54,0,28.4,10424.2,80,approved
29,29774.73,648,41092.94,2,7.4,2373.18,56,manual_review
61,107168.74,758,573618.06,0,16.6,9062.41,77,approved
40,86792.69,761,288969.12,0,22.0,7210.14,58,approved
58,149725.81,593,434593.23,0,14.6,12951.83,54,approved
62,174148.78,804,639403.75,0,16.9,14656.73,76,approved
52,54730.06,792,218629.84,1,8.4,4744.56,90,approved
60,92851.88,742,132168.01,0,21.1,7668.59,68,approved
57,62827.77,720,202125.55,1,33.4,5385.8,69,approved
62,170592.8,769,573763.6,1,13.6,13972.26,73,approved
62,64034.21,814,273030.99,2,35.4,5348.41,100,approved
24,44824.56,659,221666.72,2,4.1,3649.23,64,approved
42,30453.29,610,100437.3,3,6.9,2517.94,68,approved
22,75901.95,827,291421.13,3,2.3,6290.09,77,approved
34,117382.44,691,338325.13,2,13.9,9529.02,69,approved
48,135136.98,800,314598.06,2,16.1,10803.21,89,approved
65,159861.04,764,636520.27,1,27.8,12748.8,98,approved
27,63362.58,506,86994.93,0,6.0,5415.29,24,approved
35,55364.05,618,96744.62,1,9.7,4535.72,49,approved
27,80866.09,731,236470.59,2,6.2,6794.29,57,approved
61,118992.22,632,483594.66,1,9.4,9967.27,51,manual_review
26,42970.59,828,148205.27,0,5.0,3666.62,93,approved
60,79004.71,597,120753.16,3,25.4,6350.97,50,approved
35,42722.56,664,146304.25,3,7.6,3544.81,53,manual_review
60,136866.46,827,610929.48,1,31.9,11440.05,100,approved
29,33781.85,704,62987.8,0,11.0,2705.82,91,manual_review
52,135902.78,772,472503.0,3,11.8,11615.86,83,approved
24,37823.44,685,154804.01,0,5.3,3095.92,70,approved
37,78676.82,777,281248.47,0,1.9,6794.24,79,approved
50,128525.96,730,215266.68,1,13.0,10769.17,80,approved
63,46814.58,740,91827.47,0,26.4,3925.94,65,approved
50,159887.04,776,562569.94,1,28.7,13337.88,90,approved
52,50632.74,709,141373.8,2,26.4,4037.17,81,approved
43,92849.55,719,193439.19,1,16.0,7865.81,66,approved
57,188052.51,752,419906.15,4,15.7,16340.44,70,approved
64,182961.78,797,448658.29,0,30.5,15486.45,88,approved
39,150998.62,685,422369.89,1,19.7,12439.95,62,approved
52,54073.03,441,81523.15,0,18.6,4355.62,14,approved
36,36297.39,305,44028.7,2,9.0,3004.21,5,manual_review
27,37051.16,749,123645.12,3,4.8,3110.78,70,approved
48,127783.55,758,456182.46,1,8.1,10658.16,93,approved
28,32240.52,660,79071.64,2,5.9,2677.58,56,approved
22,50330.38,723,176889.46,1,1.9,4270.84,73,approved
27,26292.17,724,70470.01,0,6.1,2284.59,81,approved
48,199156.76,683,605513.61,2,9.7,17104.91,66,approved
55,169222.02,844,491819.81,1,30.4,13937.42,99,approved
57,80071.43,721,283337.4,2,21.6,6453.97,69,approved
51,131598.07,699,404763.03,1,10.9,10735.31,63,approved
56,65140.52,617,114846.04,0,8.9,5294.57,43,manual_review
43,51682.22,686,209329.02,3,17.7,4413.84,64,approved
51,60663.17,660,131660.6,2,30.2,5094.81,65,approved
40,58334.46,832,238196.87,1,13.6,5070.46,95,approved
31,62213.33,418,168616.69,0,7.6,4954.54,29,manual_review
26,33139.88,400,70844.9,0,6.5,2719.57,24,rejected
45,163948.69,593,185368.23,1,14.4,14017.33,54,approved
46,152858.32,822,440234.86,1,20.8,12429.13,97,approved
62,190428.87,613,406118.59,0,14.3,15712.13,57,approved
31,66402.73,823,174820.64,0,4.4,5262.52,96,approved
29,40426.16,816,82627.32,1,8.3,3425.38,93,approved
61,68084.0,715,122498.12,2,25.1,5871.13,93,approved
39,72109.06,773,205051.1,1,15.5,5842.48,81,approved
58,197559.44,777,823429.52,0,20.5,17281.45,72,approved
65,71006.83,654,279859.79,0,1.7,6052.45,45,approved
29,68752.73,694,105172.31,3,1.4,5848.34,63,manual_review
22,37205.37,638,56639.74,0,2.9,3227.56,49,manual_review
31,90037.04,825,277955.88,0,12.1,7394.68,94,approved
32,66732.08,357,83725.03,0,8.5,5766.03,19,approved
44,73859.39,677,234164.33,4,17.1,5872.18,52,approved
36,53865.18,593,159471.55,1,14.0,4555.86,59,manual_review
49,75315.86,646,171900.42,0,19.2,6007.53,63,approved
49,135564.37,813,361063.56,2,18.9,11336.61,74,approved
56,75554.21,704,182758.92,1,23.2,6580.28,61,approved
35,64963.59,783,160965.81,3,14.5,5505.75,83,approved
28,74781.25,527,110863.29,1,5.5,6064.48,50,approved
27,82229.31,718,104125.76,3,8.7,6647.12,48,approved
51,134160.94,814,463089.86,0,27.0,10890.7,100,approved
57,140423.46,700,607351.87,2,16.2,12231.82,73,approved
26,72953.31,611,102401.88,3,5.9,6343.17,46,approved
54,76643.44,738,124894.78,0,21.1,6146.31,74,approved
27,36456.31,611,58310.83,0,4.6,3151.95,57,approved
40,67653.04,707,137380.03,0,4.1,5541.77,61,approved
57,101149.12,790,333656.73,2,29.3,8345.65,89,approved
53,182792.1,691,595061.3,1,15.6,14585.25,56,approved
48,191643.83,817,496203.54,1,19.4,15729.49,99,approved
