age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
44,198396.02,774,797817.71,0,10.7,16984.33,98,approved
33,65500.29,785,295518.15,1,11.4,5662.55,85,approved
39,75487.49,661,143072.89,1,9.4,6456.68,64,approved
52,81036.1,740,146045.83,2,11.3,6764.5,79,approved
42,45123.92,704,86134.4,0,14.1,3914.98,73,approved
53,58540.48,838,127205.68,2,21.1,4874.59,100,approved
45,50884.79,845,265545.68,3,17.5,4297.65,76,approved
31,33469.89,789,163685.0,0,8.3,2701.34,83,approved
32,74664.93,809,192040.17,0,5.8,6397.45,81,approved
28,28423.29,791,44623.92,1,4.7,2454.46,93,approved
58,166304.79,769,391422.35,1,23.8,13636.77,90,approved
49,116502.52,730,282185.73,0,28.7,9839.52,74,approved
45,69934.84,713,178721.79,2,15.4,5931.62,62,approved
64,163467.33,694,514835.01,0,23.9,14033.25,78,approved
37,83726.32,814,317012.16,2,15.3,7099.34,100,approved
53,156236.6,791,344612.33,0,25.6,12887.69,100,approved
25,34298.42,736,141659.3,4,5.3,3000.9,67,approved
34,76017.82,822,193365.15,5,11.6,6248.27,66,approved
50,140622.94,779,719966.75,1,20.3,12087.6,73,approved
22,46556.14,745,195588.8,1,1.6,3961.29,100,approved
24,29032.63,447,54027.55,2,5.5,2299.75,24,approved
23,77996.06,456,74850.03,2,2.1,6434.76,33,manual_review
51,55413.54,674,253936.93,1,26.5,4431.09,66,approved
60,75341.04,331,220337.38,0,21.7,5983.07,2,manual_review
29,34709.44,776,86134.27,0,10.4,2770.96,74,manual_review
57,86382.46,757,379864.45,0,27.7,7311.82,82,approved
46,68082.85,701,146347.09,1,13.0,5703.59,77,approved
43,104442.31,712,176268.24,1,22.1,8468.8,61,approved
28,33407.65,329,44099.81,2,4.9,2717.78,3,manual_review
63,85802.74,802,252471.6,1,15.4,7259.46,78,approved
32,54116.99,837,237713.6,2,9.8,4517.54,100,approved
62,111716.81,776,237888.31,0,33.3,9696.22,93,approved
28,70281.83,612,142004.24,2,3.4,6026.65,63,approved
22,25146.26,622,54476.4,3,1.8,2027.0,53,approved
27,62027.1,657,153552.05,0,5.1,4953.32,86,approved
52,140939.85,839,763905.17,1,20.5,11629.14,100,approved
40,159468.85,813,660514.84,2,11.0,13882.45,95,approved
36,51235.53,825,69930.01,3,15.4,4293.97,93,approved
28,74245.48,603,116995.81,0,10.0,6028.43,45,approved
50,66981.3,586,120817.38,3,29.1,5615.72,51,approved
42,60758.72,615,176160.78,0,9.0,5130.94,49,approved
44,65165.0,810,240751.16,5,7.6,5532.71,80,approved
25,45649.56,308,127789.22,0,3.4,3697.37,13,manual_review
23,43677.67,646,114488.55,0,3.6,3600.66,74,manual_review
46,114576.76,741,268118.82,2,16.0,9145.97,76,approved
48,167501.29,673,539262.37,3,17.6,14250.39,52,approved
23,43512.29,703,167128.64,1,1.6,3805.91,88,approved
59,190244.62,801,470494.69,1,23.8,16189.46,87,approved
52,58804.43,395,156332.17,1,24.5,4972.85,25,rejected
51,108785.63,830,529528.93,1,21.0,9197.57,100,approved
46,182290.86,832,846451.39,2,21.1,14766.2,98,approved
50,71880.31,782,419368.74,1,23.6,5982.2,97,approved
58,145504.22,719,287164.42,2,28.6,12030.27,80,approved
48,160628.1,679,611663.74,1,22.6,13080.97,67,approved
33,140228.33,710,385231.42,2,8.5,11870.33,87,approved
64,72979.61,803,148508.86,0,28.7,5841.65,92,approved
24,37784.4,593,81853.07,1,3.7,3094.61,41,approved
64,127525.61,801,401051.2,1,21.0,10342.51,85,approved
27,36011.83,762,139072.9,4,6.3,3085.7,86,approved
47,85810.01,787,361375.42,0,18.6,6972.4,86,approved
47,125154.68,721,281348.4,2,19.6,10374.29,75,approved
44,46634.63,758,138530.46,2,2.5,3909.33,83,approved
34,62150.29,697,146281.56,0,7.9,5332.23,78,approved
37,120476.55,732,390586.83,2,9.1,9539.51,78,approved
30,48677.33,762,157085.08,1,8.5,4227.44,85,approved
62,69657.46,606,160565.16,1,23.8,5750.47,53,approved
33,103547.15,821,517817.08,4,6.8,8355.41,95,approved
28,52412.87,694,112503.94,0,7.3,4231.27,82,manual_review
52,125986.82,764,367241.27,2,15.4,10637.92,83,approved
65,190756.97,808,891291.95,1,27.5,15334.52,100,approved
48,74893.72,737,250395.13,0,13.9,6266.46,83,approved
52,86072.99,824,282233.61,1,15.5,7316.7,98,approved
34,149302.42,657,301666.07,1,16.0,12174.06,75,approved
42,34404.34,695,88833.63,1,9.2,2773.45,63,approved
38,39317.84,765,220825.35,2,10.7,3282.62,70,approved
61,194881.14,605,389311.02,3,36.4,15540.97,33,manual_review
34,129610.89,820,246385.67,2,8.3,10997.16,100,approved
36,65775.38,726,131993.85,2,8.9,5751.57,78,approved
44,38851.0,725,87657.56,4,9.5,3088.98,64,approved
24,25695.33,605,37201.87,0,4.8,2048.55,46,approved
63,84367.49,775,244784.87,2,32.8,6833.75,70,approved
44,81264.52,764,503399.39,2,17.6,6750.67,78,approved
62,93223.77,597,207843.81,0,16.0,7615.9,52,approved
45,111630.29,825,169995.41,1,10.1,9040.39,87,approved
39,77377.58,583,246019.69,1,7.1,6634.85,36,manual_review
25,78433.69,679,243638.0,2,2.7,6237.66,59,approved
64,94039.32,581,128678.16,0,32.1,7504.3,40,manual_review
34,27357.4,737,42393.67,1,4.4,2316.42,88,approved
37,49880.0,845,197610.27,2,14.0,4038.14,100,approved
62,189161.16,849,462951.5,1,21.8,15843.61,100,approved
48,57674.53,778,185219.74,1,18.0,4829.34,100,approved
34,117465.79,831,267431.9,0,10.7,10159.0,98,approved
25,36272.83,819,130652.18,1,5.6,3105.07,94,approved
50,183293.38,789,397991.02,1,12.1,14567.28,88,approved
64,64849.53,782,348322.78,2,36.8,5363.34,93,approved
63,101728.47,751,223906.82,3,26.0,8716.28,66,approved
28,73361.41,588,74611.2,1,2.7,5807.89,52,manual_review
40,154268.35,757,400007.17,1,13.5,12313.88,96,approved
58,49187.7,697,191784.31,3,31.8,4176.81,71,approved
56,51089.24,837,99767.67,4,13.0,4221.16,91,approved
61,134885.23,741,227267.08,0,7.3,11455.54,82,approved
57,102002.55,809,402342.22,2,30.5,8393.19,86,approved
37,32565.0,836,99989.47,2,1.9,2659.35,96,approved
48,133221.88,849,351340.22,2,20.4,11463.63,96,approved
30,29183.51,743,125280.95,1,10.1,2365.56,79,approved
24,40608.9,806,121748.14,0,3.2,3331.25,91,approved
29,25838.27,657,82681.34,0,7.0,2254.35,72,approved
45,123820.11,778,539299.38,2,16.3,10716.23,77,approved
53,186937.0,811,804798.33,2,23.1,15916.91,100,approved
27,31499.84,664,144167.69,1,4.8,2675.24,73,manual_review
25,63499.19,670,170457.57,2,3.9,5054.01,63,approved
49,98970.0,702,288771.75,1,15.4,8614.76,74,approved
49,171914.18,832,407434.14,2,15.9,14295.05,87,approved
54,54283.28,623,96023.92,4,24.3,4674.89,27,approved
55,65742.95,773,236113.68,1,16.1,5683.09,81,approved
50,68096.97,604,172269.14,2,8.3,5743.6,49,approved
52,173304.78,801,354381.48,2,12.2,13806.02,82,approved
49,71121.95,617,80796.58,0,22.3,6119.93,57,approved
29,29724.07,437,72969.68,0,2.6,2535.63,30,rejected
27,52033.31,719,90663.89,1,6.6,4472.88,62,approved
35,59216.43,665,215828.4,2,11.4,4694.87,65,approved
47,152594.58,598,137447.4,0,16.1,12180.56,58,approved
51,174956.32,718,360975.28,2,18.7,14933.59,59,approved
57,173944.93,680,285533.13,1,10.8,14230.49,51,approved
64,81106.03,726,249805.71,2,28.4,6866.98,61,approved
60,61988.09,757,132423.17,1,19.9,5138.87,88,approved
43,47656.47,681,136566.53,2,12.5,3906.06,74,approved
42,43658.55,704,176339.73,3,8.9,3610.66,61,manual_review
29,79315.16,734,109675.81,0,6.8,6299.06,94,approved
29,50654.71,491,86403.42,2,7.5,4371.2,36,approved
27,30824.48,700,137453.94,0,5.4,2628.52,70,manual_review
59,74764.48,807,254507.29,1,24.8,6209.08,91,approved
24,64854.88,703,238965.78,4,2.3,5647.36,71,approved
22,44588.92,683,132905.1,2,2.7,3658.53,76,approved
24,31453.5,627,82200.69,0,4.0,2581.15,51,manual_review
25,28222.98,718,117939.98,2,5.6,2255.11,82,approved
36,123654.99,802,613550.21,0,9.6,9796.79,98,approved
31,66243.43,704,163476.37,0,4.6,5551.79,57,approved
35,83135.5,832,183544.26,2,11.6,6906.13,100,approved
39,50714.93,766,182867.31,0,12.7,4114.32,76,approved
56,67934.51,711,159662.64,2,19.9,5777.53,71,approved
61,63580.44,598,133921.76,2,24.2,5227.81,54,manual_review
25,46144.51,842,209053.76,3,7.0,3812.82,96,approved
34,77181.34,674,342446.19,4,10.6,6311.99,69,approved
41,52689.02,834,202055.07,1,17.1,4472.73,100,approved
39,60658.32,591,77033.32,0,9.0,5255.31,50,approved
44,163906.59,758,670627.95,3,23.6,13561.18,88,approved
30,27119.56,607,42745.2,3,9.8,2270.83,50,approved
41,123671.71,629,142783.91,3,17.9,9875.37,41,approved
31,73897.98,744,128582.6,4,4.5,6256.73,68,approved
48,164400.1,808,278672.25,0,18.6,14132.33,96,approved
50,182470.35,697,362479.67,3,21.0,14601.65,72,approved
32,57509.48,627,82753.78,3,6.1,4991.96,48,manual_review
65,138392.05,785,251189.2,2,24.0,11967.8,84,approved
47,158017.36,786,707487.74,1,12.5,13291.01,89,approved
34,66569.16,748,245659.04,1,12.4,5702.87,80,approved
57,74864.73,765,240414.57,1,35.4,6532.36,86,approved
58,74035.62,743,238497.89,5,27.5,6416.17,79,approved
57,152079.68,848,351053.64,0,17.0,12824.57,97,approved
29,39560.35,644,71673.4,0,5.1,3157.7,44,manual_review
54,198276.8,742,429950.29,4,36.0,16351.47,81,approved
35,54209.13,719,81674.13,3,10.6,4426.04,64,approved
31,45345.44,777,173680.47,1,11.4,3785.46,93,approved
45,55553.16,667,112238.33,1,6.3,4582.77,81,approved
54,75743.85,777,476563.98,0,29.6,6529.76,86,approved
35,47711.91,711,156041.86,3,11.1,3793.19,63,approved
45,84795.76,673,388729.73,0,14.8,7003.18,76,manual_review
49,172158.91,772,661081.9,3,17.1,13788.59,80,approved
26,25912.23,328,57632.12,0,3.8,2171.47,0,manual_review
35,102522.82,743,256337.45,1,12.9,8658.3,85,approved
62,71621.84,753,304939.19,1,23.7,6044.18,90,approved
24,73952.61,848,216378.61,2,3.4,6039.49,100,approved
26,33696.11,696,133110.07,2,8.0,2746.29,74,manual_review
24,68225.25,713,89283.32,0,2.9,5818.04,88,approved
35,35773.65,725,55293.84,0,13.7,2846.87,86,approved
48,59414.65,699,163746.07,1,24.6,5035.96,78,approved
42,32216.8,698,54634.44,0,7.9,2707.87,59,manual_review
44,100302.78,826,514317.23,2,13.9,8693.46,100,approved
60,161816.48,808,861699.66,1,11.1,14015.02,94,approved
61,60149.15,846,147383.53,3,40.0,5195.07,86,approved
47,190677.72,827,1128961.33,2,23.2,16569.2,82,approved
47,137889.72,815,315484.12,1,13.3,11448.01,94,approved
32,137848.53,781,308248.51,4,7.7,11874.63,59,approved
24,80631.69,790,137545.95,1,3.5,6440.59,92,approved
57,165015.69,826,511091.65,4,14.9,13554.81,82,approved
63,142154.73,721,617855.39,0,37.0,11410.92,83,approved
55,97580.4,834,340100.21,2,26.0,7979.22,100,approved
59,107136.39,802,423239.59,1,21.2,9157.81,87,approved
59,183135.78,829,309649.64,1,21.7,15226.15,73,approved
45,82566.76,746,278966.19,3,13.7,7000.4,65,approved
22,67144.17,533,119380.0,0,0.6,5511.52,48,approved
33,143307.43,794,327429.39,2,11.7,11452.1,86,approved
38,76664.98,717,166226.57,0,18.2,6555.16,56,approved
33,62926.63,809,274714.48,0,11.6,5404.76,99,approved
28,25260.04,766,122188.66,0,5.3,2101.14,80,approved
61,177273.66,837,671006.69,1,20.8,15281.71,76,approved
57,189865.96,771,640315.97,0,20.8,15553.73,97,approved
33,40566.73,605,58739.38,0,7.8,3327.73,42,manual_review
27,47257.32,689,170086.05,1,5.7,3886.71,71,approved
48,120415.45,758,264108.75,4,6.8,10012.58,75,approved
51,166750.78,765,905435.57,1,16.3,13545.92,87,approved
60,174246.51,770,769357.62,0,13.8,14007.43,100,approved
35,109181.45,827,214980.73,1,10.9,9491.33,100,approved
22,79420.25,782,459276.82,1,1.8,6618.52,83,approved
50,115284.44,800,258278.24,3,19.4,10020.37,83,approved
32,65580.16,745,268088.68,2,7.7,5667.28,76,approved
53,146676.03,849,351367.26,1,13.9,12817.26,100,approved
31,78313.96,738,138670.99,1,4.7,6215.05,85,approved
41,157839.64,709,288389.03,1,15.2,12856.62,76,approved
25,65877.43,604,152597.6,0,3.0,5260.81,60,approved
37,50429.41,798,141576.06,0,6.0,4055.37,98,approved
59,83438.97,773,252499.14,4,24.0,7261.66,68,approved
28,78828.61,794,337692.69,1,4.1,6774.65,96,approved
33,47189.4,691,167542.01,0,9.4,4015.99,81,manual_review
65,150758.65,785,915234.38,5,36.6,12410.02,55,manual_review
39,138843.36,845,442184.54,1,15.0,11086.92,97,approved
42,177428.43,717,403648.7,0,16.7,14645.47,73,approved
44,63433.08,596,175814.91,0,8.6,5470.13,51,approved
61,168154.75,830,405149.32,1,27.8,13327.84,97,approved
38,79625.56,843,226127.68,1,14.5,6405.33,89,approved
31,81302.63,823,169965.35,1,10.4,6565.63,82,approved
53,156484.76,682,264608.52,2,19.0,13188.12,68,approved
57,58495.74,704,142210.88,4,18.9,4754.74,54,approved
47,153792.14,814,486809.27,3,11.7,12915.8,84,approved
22,29687.28,757,63612.41,0,1.3,2384.38,78,approved
35,63483.86,676,94287.66,1,10.7,5085.61,64,approved
47,172935.21,832,405291.79,1,26.4,14559.85,93,approved
56,90601.81,810,360136.15,0,18.8,7481.27,70,approved
38,33720.17,748,82808.22,3,12.2,2932.48,72,manual_review
35,56939.23,684,149347.4,1,13.1,4578.1,63,approved
62,111003.93,595,156700.92,1,20.9,8830.55,63,approved
50,80501.69,816,475262.15,1,18.8,6786.3,88,approved
53,171264.88,732,709158.06,2,22.0,14382.87,87,approved
41,55517.05,678,186023.47,3,13.3,4455.66,60,approved
46,81514.44,809,294620.14,0,8.6,7021.75,96,approved
23,76291.5,682,157782.18,2,4.0,6058.07,69,approved
27,70517.39,783,303666.09,1,7.2,5872.33,85,approved
59,188395.49,698,702308.18,0,24.2,15757.1,72,approved
46,128368.0,752,442936.52,0,7.2,10259.46,97,approved
40,80170.56,814,163824.85,1,17.5,7004.67,100,approved
65,64392.4,765,359428.92,2,29.5,5567.04,72,approved
39,45828.99,717,146469.15,2,15.3,3700.82,81,manual_review
29,31714.54,620,94592.15,1,5.3,2580.53,66,manual_review
50,46463.01,639,66699.78,1,26.6,3835.9,67,approved
48,73134.31,725,123716.81,3,6.6,5933.34,65,approved
45,59608.94,825,144971.78,0,20.5,5017.21,100,approved
48,174636.99,706,278837.2,0,20.4,14290.19,88,approved
42,82427.57,784,375735.41,2,9.9,6981.97,100,approved
30,84373.14,701,208048.79,4,4.9,6870.36,62,approved
55,179707.03,687,333832.39,2,7.8,15418.58,81,approved
60,154993.95,775,758801.93,2,19.1,13104.08,95,approved
43,72819.68,816,177717.79,1,13.7,6132.9,85,approved
50,174693.83,848,638428.52,1,14.9,15117.19,94,approved
56,64106.94,734,126647.49,0,9.5,5460.21,99,approved
35,74032.88,337,113254.74,0,14.2,6438.53,0,manual_review
30,36082.27,654,123809.17,2,6.1,2960.57,76,approved
26,59229.66,722,179808.33,3,5.9,5132.34,81,approved
59,81336.8,779,448848.44,0,29.5,6513.27,95,approved
26,80065.07,703,206401.75,4,3.1,6385.23,79,approved
26,41174.45,716,117137.12,1,7.8,3430.47,62,approved
35,55893.93,734,92492.83,3,9.1,4562.73,56,approved
32,63755.9,788,123481.17,1,12.7,5218.9,88,approved
59,181228.6,649,690601.89,3,29.2,14442.11,60,approved
22,38023.76,473,108529.34,0,1.3,3216.98,13,rejected
25,60866.37,673,147151.73,3,0.5,4924.01,77,approved
56,48652.07,668,85253.46,3,23.4,4020.04,49,approved
56,196694.37,780,511075.71,2,21.5,17117.72,96,approved
25,65579.09,641,86694.01,3,2.6,5696.19,50,manual_review
26,25197.14,424,44624.07,0,2.6,2045.24,4,approved
37,171627.85,742,771107.18,1,6.2,14530.75,89,approved
25,77534.78,824,189270.43,2,6.3,6228.67,88,approved
23,43187.25,693,75453.72,1,3.1,3714.02,60,manual_review
49,47379.82,715,127141.16,2,17.9,3857.18,83,approved
25,37847.39,654,106283.8,0,6.3,3299.26,80,approved
55,82398.17,742,340693.12,0,18.1,6620.68,84,approved
64,60861.17,809,84090.82,0,28.9,4967.17,88,approved
50,180269.86,773,371585.52,4,23.4,14689.24,99,approved
51,51923.79,629,80809.3,3,19.8,4381.18,73,approved
28,34951.53,771,97935.09,2,4.5,2833.62,81,approved
54,63960.11,398,84459.02,0,36.0,5453.12,29,manual_review
62,135632.15,838,407801.53,1,8.6,11549.6,100,approved
38,128057.56,839,539091.96,2,17.4,10292.98,90,approved
58,146128.69,753,401898.63,5,40.0,12654.74,57,approved
48,54475.33,801,187990.79,2,27.7,4610.48,86,approved
37,61435.14,664,248451.68,0,13.3,5101.17,58,approved
44,198630.28,699,605794.35,0,17.2,17281.86,66,approved
30,32004.04,818,104586.37,0,6.8,2643.72,70,approved
53,152118.43,840,785300.41,3,34.8,12256.9,100,approved
46,144366.66,820,718682.96,4,23.2,11467.4,100,approved
25,64743.05,699,132462.52,3,3.0,5248.82,54,approved
36,76492.41,735,216031.52,1,9.5,6608.65,80,approved
40,88568.31,742,355073.56,1,16.9,7383.72,87,approved
30,34228.1,678,46176.05,0,4.0,2726.67,71,manual_review
27,34012.93,664,94570.47,2,7.3,2713.1,64,approved
55,47505.94,710,169156.09,0,30.9,4001.8,69,approved
59,55419.35,746,226809.39,3,17.3,4819.23,76,approved
50,96287.92,817,644826.4,1,14.0,7893.67,94,approved
42,60452.37,720,176122.88,0,16.0,4957.66,80,approved
51,83266.13,813,208575.94,3,27.8,7049.08,100,approved
50,51915.02,697,162913.0,2,17.2,4299.19,66,approved
59,147828.88,722,344699.72,1,17.3,12044.9,63,approved
42,35717.35,689,136801.28,4,13.5,2853.58,72,approved
49,83910.07,724,118328.66,1,25.8,6843.99,63,approved
59,171025.19,697,827696.42,3,26.5,14621.8,53,manual_review
65,170713.97,795,801681.75,4,15.8,13803.23,70,approved
54,140479.03,771,300027.31,1,19.9,11386.05,86,approved
58,50001.86,674,110701.04,0,30.7,4091.85,68,approved
37,61405.98,744,201179.75,3,13.5,5248.54,76,approved
52,65770.38,740,183725.03,3,20.2,5693.09,74,approved
45,78239.66,798,197702.27,0,16.3,6361.86,100,approved
46,79881.73,602,219938.59,0,24.3,6428.48,29,approved
48,83618.84,849,391697.18,4,11.9,7092.24,100,approved
34,76585.68,681,302165.41,3,7.2,6347.06,60,approved
46,84469.5,832,117393.68,4,23.6,6848.68,90,approved
25,36944.07,711,120258.63,2,3.2,3115.09,81,manual_review
41,45656.13,743,77248.63,4,17.1,3694.12,59,approved
52,107867.6,825,411481.52,4,16.7,9352.98,69,approved
61,50633.79,786,195943.1,1,33.1,4409.46,91,approved
64,129501.92,627,314180.9,3,21.4,10330.81,36,manual_review
38,53018.68,600,91792.02,1,7.5,4482.29,47,approved
29,44830.03,815,180520.43,4,5.2,3598.27,93,approved
42,67590.06,749,76330.21,1,9.0,5761.48,61,approved
44,162530.05,784,289689.94,1,5.4,13921.74,81,approved
36,34418.77,756,74832.8,3,14.1,2988.92,72,manual_review
63,107455.91,691,201794.63,2,23.7,8641.26,67,approved
23,28296.17,610,74333.34,0,4.1,2336.12,56,approved
26,83420.62,807,321169.33,1,5.1,6607.76,100,approved
46,185953.92,777,724551.76,1,6.1,15020.44,79,approved
47,147618.26,744,304451.73,1,13.4,12258.02,92,approved
30,68631.25,839,307889.58,3,5.1,5915.01,100,approved
55,177234.7,794,705915.2,3,19.4,14761.71,93,approved
51,114190.36,831,524952.85,1,27.1,9317.87,100,approved
29,36451.04,835,81460.86,3,2.4,3136.76,81,approved
59,46062.3,678,88681.95,3,14.7,3655.18,53,approved
46,52647.61,718,211472.42,0,19.4,4569.24,75,approved
24,27440.97,649,23580.29,2,4.3,2285.47,55,manual_review
41,46784.84,764,204788.72,3,14.4,4087.57,85,approved
63,89248.64,638,110875.15,2,40.0,7773.33,72,approved
53,177260.61,719,433889.68,1,21.6,15230.34,59,approved
39,79097.21,786,139702.1,0,6.3,6338.01,100,approved
27,33490.02,535,105171.7,0,6.4,2917.4,35,approved
24,65244.68,805,251990.36,1,3.9,5389.48,81,approved
63,56461.77,765,168035.52,2,27.0,4496.11,98,approved
60,164024.88,708,573717.79,1,22.5,13472.93,82,approved
42,68678.04,751,135245.59,2,8.3,5643.2,98,approved
38,81460.45,304,113757.61,0,9.0,6927.03,16,approved
58,76238.63,607,291396.14,1,21.9,6422.2,64,approved
63,74878.77,754,176682.32,2,26.4,6447.63,89,approved
30,70062.67,713,125841.78,1,10.4,5606.92,81,approved
55,53919.27,839,120937.84,4,22.4,4285.04,93,approved
52,64645.1,623,87118.3,2,21.1,5219.27,64,approved
41,129697.59,848,240202.7,3,14.9,10471.0,78,approved
38,49734.55,763,238761.25,1,6.5,4207.84,83,approved
65,168813.69,813,419170.61,0,30.1,14187.81,87,approved
41,133390.02,752,439091.45,3,10.2,11495.11,67,approved
54,176621.13,642,420777.26,0,32.7,14374.75,58,approved
61,157003.24,748,435374.26,1,27.0,12650.46,66,approved
46,107355.55,752,311589.3,1,11.0,9052.27,88,approved
55,45307.64,673,121762.96,3,17.6,3768.95,78,manual_review
63,172490.35,789,531026.17,2,27.3,14704.54,63,approved
53,94925.06,773,196962.08,0,26.8,7782.75,78,approved
57,50408.92,723,97996.54,1,28.2,4254.7,69,manual_review
42,63647.48,768,203087.88,2,12.8,5481.39,69,approved
56,118018.91,668,302301.07,3,22.8,9649.42,59,approved
29,38496.1,704,127949.5,0,7.7,3107.22,57,manual_review
56,78267.53,698,213918.71,2,34.3,6713.86,75,approved
28,56335.73,628,138209.21,0,5.5,4863.77,68,approved
41,57534.99,585,75939.84,2,18.0,4610.12,68,manual_review
53,49236.9,566,58528.89,0,22.7,4220.3,44,manual_review
38,27289.22,553,82916.26,0,5.8,2297.88,43,approved
51,185083.61,755,605699.14,1,17.9,15023.16,73,approved
64,125137.5,829,255955.43,1,24.0,9910.97,100,approved
62,61492.85,790,238155.78,1,17.4,4998.45,96,approved
28,28318.68,797,72829.63,3,3.7,2459.83,88,approved
29,38607.93,304,98355.57,0,6.8,3306.41,0,rejected
35,57937.36,606,74750.9,0,6.1,4910.35,53,manual_review
53,120521.11,827,263314.42,4,18.9,10332.15,68,approved
31,37951.41,848,180511.48,3,11.5,3055.61,86,approved
47,142737.33,833,706292.19,0,17.1,11565.1,100,approved
60,53708.04,771,167387.28,0,31.0,4336.96,83,approved
57,63938.58,707,196988.55,2,15.0,5128.62,92,approved
